20011015;ITAU3;16900;16900;0
20011016;ITAU3;17000;17000;0
20011017;ITAU3;16995;17200;205
20011018;ITAU3;17200;17500;300
20011022;ITAU3;18000;18000;0
20011023;ITAU3;18000;18500;500
20011024;ITAU3;18500;18500;0
20011025;ITAU3;18500;18500;0
20011026;ITAU3;18800;18800;0
20011030;ITAU3;18800;18800;0
20011031;ITAU3;18500;18500;0
20011101;ITAU3;18500;18500;0
20011105;ITAU3;18500;18500;0
20011106;ITAU3;18500;18800;300
20011107;ITAU3;18800;18800;0
20011108;ITAU3;18800;18400;-400
20011109;ITAU3;18400;18300;-100
20011112;ITAU3;18299;18299;0
20011113;ITAU3;18500;18300;-200
20011119;ITAU3;18200;18300;100
20011120;ITAU3;18300;18300;0
20011121;ITAU3;18500;18500;0
20011122;ITAU3;18500;18500;0
20011123;ITAU3;18500;18900;400
20011126;ITAU3;18900;18900;0
20011127;ITAU3;18500;18750;250
20011128;ITAU3;18500;18500;0
20011129;ITAU3;17500;17500;0
20011130;ITAU3;17500;17500;0
20011205;ITAU3;17500;17500;0
20011206;ITAU3;17300;17300;0
20011207;ITAU3;17500;17500;0
20011210;ITAU3;17400;17400;0
20011213;ITAU3;17400;17400;0
20011214;ITAU3;17300;17300;0
20011218;ITAU3;17500;17500;0
20011219;ITAU3;17500;17500;0
20011221;ITAU3;17499;17500;1
20011226;ITAU3;17600;17500;-100
20011227;ITAU3;17500;17500;0
20011228;ITAU3;17500;17500;0
20020103;ITAU3;17500;18100;600
20020104;ITAU3;17900;17900;0
20020107;ITAU3;17700;17700;0
20020108;ITAU3;17600;17800;200
20020109;ITAU3;17600;17600;0
20020110;ITAU3;17600;17600;0
20020121;ITAU3;17600;17600;0
20020124;ITAU3;17500;17500;0
20020128;ITAU3;17500;17500;0
20020129;ITAU3;17500;17500;0
20020130;ITAU3;17509;17500;-9
20020131;ITAU3;17000;17400;400
20020205;ITAU3;17300;17300;0
20020206;ITAU3;17300;17350;50
20020207;ITAU3;17500;17500;0
20020214;ITAU3;17500;17500;0
20020215;ITAU3;17500;17500;0
20020218;ITAU3;17500;17500;0
20020219;ITAU3;17500;17600;100
20020220;ITAU3;17600;18000;400
20020221;ITAU3;19000;19000;0
20020225;ITAU3;19000;19500;500
20020226;ITAU3;19800;19500;-300
20020227;ITAU3;19890;19500;-390
20020228;ITAU3;19299;19400;101
20020301;ITAU3;20399;20399;0
20020306;ITAU3;18000;18500;500
20020307;ITAU3;18580;18600;20
20020311;ITAU3;18800;18800;0
20020313;ITAU3;18800;19000;200
20020314;ITAU3;19000;19000;0
20020315;ITAU3;19000;19000;0
20020318;ITAU3;18900;19000;100
20020319;ITAU3;18900;19000;100
20020320;ITAU3;19100;19100;0
20020321;ITAU3;18901;18500;-401
20020325;ITAU3;18500;18500;0
20020326;ITAU3;18100;18200;100
20020327;ITAU3;18500;18500;0
20020401;ITAU3;18490;18800;310
20020403;ITAU3;18800;18800;0
20020404;ITAU3;18500;18500;0
20020405;ITAU3;18500;18500;0
20020408;ITAU3;18500;18500;0
20020409;ITAU3;18500;18500;0
20020410;ITAU3;19000;19200;200
20020411;ITAU3;19000;19100;100
20020412;ITAU3;19001;19001;0
20020415;ITAU3;19000;19000;0
20020416;ITAU3;18900;18500;-400
20020417;ITAU3;18800;18800;0
20020418;ITAU3;18000;18500;500
20020422;ITAU3;18500;18700;200
20020424;ITAU3;18500;18650;150
20020425;ITAU3;18600;18600;0
20020426;ITAU3;18800;18800;0
20020430;ITAU3;18800;18800;0
20020503;ITAU3;18398;18398;0
20020506;ITAU3;18389;18389;0
20020507;ITAU3;18000;18000;0
20020509;ITAU3;18000;17800;-200
20020510;ITAU3;18000;17500;-500
20020513;ITAU3;18000;17300;-700
20020514;ITAU3;17400;17300;-100
20020515;ITAU3;17300;17300;0
20020517;ITAU3;17500;17800;300
20020520;ITAU3;17320;17600;280
20020521;ITAU3;17600;17500;-100
20020522;ITAU3;17590;17600;10
20020523;ITAU3;17500;17500;0
20020524;ITAU3;17500;17500;0
20020528;ITAU3;17500;17500;0
20020529;ITAU3;17500;17500;0
20020603;ITAU3;17400;17400;0
20020605;ITAU3;17009;17009;0
20020607;ITAU3;16503;16500;-3
20020610;ITAU3;16500;16500;0
20020611;ITAU3;16500;16500;0
20020612;ITAU3;16200;16200;0
20020613;ITAU3;16200;16200;0
20020617;ITAU3;16200;16200;0
20020619;ITAU3;15700;15500;-200
20020620;ITAU3;15350;15000;-350
20020621;ITAU3;15000;14500;-500
20020626;ITAU3;14750;15000;250
20020701;ITAU3;15000;15000;0
20020702;ITAU3;15300;15500;200
20020704;ITAU3;16000;15200;-800
20020705;ITAU3;15200;15200;0
20020708;ITAU3;15200;15200;0
20020710;ITAU3;15200;15200;0
20020711;ITAU3;15200;15200;0
20020712;ITAU3;15400;15400;0
20020716;ITAU3;15700;15700;0
20020717;ITAU3;15699;15100;-599
20020718;ITAU3;15900;15400;-500
20020719;ITAU3;15800;16000;200
20020723;ITAU3;15151;15000;-151
20020724;ITAU3;14800;14800;0
20020725;ITAU3;14000;13400;-600
20020726;ITAU3;13000;13000;0
20020729;ITAU3;12600;12500;-100
20020730;ITAU3;12500;11600;-900
20020731;ITAU3;11500;11800;300
20020801;ITAU3;12000;12000;0
20020802;ITAU3;12200;12750;550
20020805;ITAU3;12750;13000;250
20020806;ITAU3;13000;13000;0
20020807;ITAU3;13500;14000;500
20020808;ITAU3;14500;15200;700
20020809;ITAU3;15100;14000;-1100
20020812;ITAU3;13500;13000;-500
20020813;ITAU3;13000;12560;-440
20020815;ITAU3;12200;12200;0
20020816;ITAU3;12200;12500;300
20020819;ITAU3;12200;12200;0
20020820;ITAU3;12500;12500;0
20020821;ITAU3;13000;12800;-200
20020822;ITAU3;12800;12600;-200
20020823;ITAU3;12800;12950;150
20020826;ITAU3;13200;13200;0
20020827;ITAU3;13500;13500;0
20020828;ITAU3;14000;14000;0
20020829;ITAU3;13600;14000;400
20020830;ITAU3;14100;14000;-100
20020902;ITAU3;14000;14000;0
20020903;ITAU3;13900;14000;100
20020904;ITAU3;13800;13800;0
20020905;ITAU3;13900;13900;0
20020906;ITAU3;13000;13000;0
20020909;ITAU3;13000;13000;0
20020910;ITAU3;13200;13200;0
20020911;ITAU3;13500;13900;400
20020912;ITAU3;13500;13500;0
20020917;ITAU3;12700;12500;-200
20020918;ITAU3;12500;12500;0
20020924;ITAU3;12500;12500;0
20020925;ITAU3;12000;12000;0
20020926;ITAU3;11800;11800;0
20020927;ITAU3;11800;11800;0
20020930;ITAU3;11900;11800;-100
20021001;ITAU3;12000;12200;200
20021002;ITAU3;12500;12500;0
20021003;ITAU3;13000;13000;0
20021009;ITAU3;12750;12499;-251
20021011;ITAU3;12260;12260;0
20021014;ITAU3;12000;12000;0
20021015;ITAU3;11509;11509;0
20021017;ITAU3;12000;12300;300
20021022;ITAU3;12200;12300;100
20021023;ITAU3;12500;13300;800
20021024;ITAU3;13500;13900;400
20021025;ITAU3;13900;14100;200
20021028;ITAU3;14100;14100;0
20021029;ITAU3;14000;14000;0
20021030;ITAU3;14100;14200;100
20021031;ITAU3;14800;14900;100
20021118;ITAU3;14200;14200;0
20021104;ITAU3;14001;14350;349
20021121;ITAU3;14100;14202;102
20021105;ITAU3;14350;14350;0
20021120;ITAU3;14400;14100;-300
20021106;ITAU3;14400;14400;0
20021107;ITAU3;14300;14290;-10
20021108;ITAU3;14500;14500;0
20021111;ITAU3;14500;14200;-300
20021112;ITAU3;14500;14500;0
20021113;ITAU3;13800;14200;400
20021122;ITAU3;14400;14800;400
20021126;ITAU3;14700;14202;-498
20021127;ITAU3;14101;14101;0
20021128;ITAU3;14100;14100;0
20021129;ITAU3;14000;14200;200
20021209;ITAU3;14100;14399;299
20021206;ITAU3;14399;14399;0
20021205;ITAU3;14100;14000;-100
20021204;ITAU3;14202;14200;-2
20021203;ITAU3;14598;14500;-98
20021202;ITAU3;14400;14799;399
20021211;ITAU3;14500;14677;177
20021210;ITAU3;14400;14400;0
20021218;ITAU3;15100;14951;-149
20021217;ITAU3;14898;14900;2
20021216;ITAU3;14500;14699;199
20021212;ITAU3;14675;14977;302
20021219;ITAU3;15199;15600;401
20021220;ITAU3;16000;16339;339
20021226;ITAU3;16000;16000;0
20021227;ITAU3;15500;15505;5
20021230;ITAU3;15600;15600;0
20030324;ITAU3;16000;16000;0
20030325;ITAU3;16300;16000;-300
20030326;ITAU3;15999;16500;501
20030327;ITAU3;16994;17200;206
20030328;ITAU3;17200;17800;600
20030331;ITAU3;18100;18263;163
20030402;ITAU3;18190;18190;0
20030403;ITAU3;17500;17500;0
20030404;ITAU3;17000;18000;1000
20030407;ITAU3;18200;18401;201
20030408;ITAU3;18000;18000;0
20030410;ITAU3;18000;18000;0
20030414;ITAU3;17000;17494;494
20030415;ITAU3;17300;17400;100
20030416;ITAU3;17300;17640;340
20030417;ITAU3;17550;17400;-150
20030422;ITAU3;17599;17600;1
20030423;ITAU3;17400;18100;700
20030425;ITAU3;18100;18100;0
20030428;ITAU3;17950;18100;150
20030429;ITAU3;18500;18100;-400
20030430;ITAU3;17702;17900;198
20030502;ITAU3;17880;17880;0
20030505;ITAU3;18000;18199;199
20030506;ITAU3;17700;17900;200
20030507;ITAU3;18100;18100;0
20030509;ITAU3;18100;18200;100
20030512;ITAU3;18000;18000;0
20030513;ITAU3;18100;18500;400
20030514;ITAU3;18000;18000;0
20030515;ITAU3;18000;18100;100
20030108;ITAU3;16499;16499;0
20030107;ITAU3;16500;16500;0
20030106;ITAU3;16100;16500;400
20030103;ITAU3;15600;16000;400
20030102;ITAU3;15450;15500;50
20030113;ITAU3;16500;16200;-300
20030110;ITAU3;16400;16400;0
20030109;ITAU3;16999;16999;0
20030120;ITAU3;15800;15800;0
20030117;ITAU3;15900;15900;0
20030116;ITAU3;15900;15950;50
20030115;ITAU3;16000;16000;0
20030114;ITAU3;16200;16000;-200
20030123;ITAU3;16000;16000;0
20030131;ITAU3;14950;14950;0
20030130;ITAU3;14950;14950;0
20030129;ITAU3;14950;14950;0
20030127;ITAU3;14950;14950;0
20030124;ITAU3;14500;14500;0
20030519;ITAU3;17930;17930;0
20030520;ITAU3;17600;17500;-100
20030521;ITAU3;17900;18100;200
20030522;ITAU3;18102;18102;0
20030523;ITAU3;18200;18500;300
20030526;ITAU3;18500;18500;0
20030527;ITAU3;18000;18000;0
20030528;ITAU3;18489;18600;111
20030529;ITAU3;18500;18500;0
20030530;ITAU3;18400;18400;0
20030602;ITAU3;18350;18350;0
20030603;ITAU3;18300;18000;-300
20030604;ITAU3;18000;18300;300
20030605;ITAU3;18000;17951;-49
20030606;ITAU3;17951;18000;49
20030609;ITAU3;17901;17960;59
20030610;ITAU3;18300;17900;-400
20030611;ITAU3;17900;17600;-300
20030612;ITAU3;17515;17100;-415
20030616;ITAU3;17600;17600;0
20030617;ITAU3;17320;17320;0
20030620;ITAU3;17500;17900;400
20030623;ITAU3;17899;17895;-4
20030624;ITAU3;17900;18000;100
20030217;ITAU3;15000;14899;-101
20030214;ITAU3;14800;14800;0
20030213;ITAU3;14800;14800;0
20030212;ITAU3;15000;15000;0
20030211;ITAU3;15199;15200;1
20030210;ITAU3;15200;15199;-1
20030207;ITAU3;15200;15200;0
20030205;ITAU3;15200;15000;-200
20030204;ITAU3;14900;14900;0
20030203;ITAU3;14900;14900;0
20030218;ITAU3;14900;14900;0
20030226;ITAU3;14300;14300;0
20030224;ITAU3;14301;14301;0
20030221;ITAU3;14300;14300;0
20030220;ITAU3;14700;14500;-200
20030219;ITAU3;14600;14600;0
20030228;ITAU3;14400;14550;150
20030227;ITAU3;14100;14303;203
20030701;ITAU3;17750;17750;0
20030702;ITAU3;17750;17750;0
20030703;ITAU3;17200;17200;0
20030704;ITAU3;17200;17050;-150
20030707;ITAU3;17100;17000;-100
20030708;ITAU3;17200;16750;-450
20030710;ITAU3;16800;16800;0
20030711;ITAU3;16750;16700;-50
20030714;ITAU3;16950;17200;250
20030715;ITAU3;17300;17300;0
20030716;ITAU3;17629;17400;-229
20030717;ITAU3;17747;18101;354
20030718;ITAU3;17600;17550;-50
20030721;ITAU3;17600;17600;0
20030722;ITAU3;17899;17699;-200
20030723;ITAU3;17500;18000;500
20030724;ITAU3;18359;18695;336
20030725;ITAU3;18500;18600;100
20030728;ITAU3;18501;18400;-101
20030729;ITAU3;18400;18360;-40
20030730;ITAU3;18000;18359;359
20030731;ITAU3;18699;18500;-199
20030801;ITAU3;18300;18699;399
20030808;ITAU3;18501;18500;-1
20030807;ITAU3;18614;18500;-114
20030811;ITAU3;18500;18500;0
20030813;ITAU3;18869;18000;-869
20030814;ITAU3;18000;18000;0
20030815;ITAU3;18000;18869;869
20030805;ITAU3;19050;18002;-1048
20030307;ITAU3;15400;15400;0
20030306;ITAU3;15000;15499;499
20030305;ITAU3;14970;14970;0
20030806;ITAU3;17900;18250;350
20030320;ITAU3;15750;15950;200
20030319;ITAU3;15949;15800;-149
20030318;ITAU3;15700;15850;150
20030317;ITAU3;15700;15300;-400
20030314;ITAU3;15949;15750;-199
20030313;ITAU3;15600;15750;150
20030312;ITAU3;15700;15600;-100
20030311;ITAU3;15599;15600;1
20030310;ITAU3;15500;15500;0
20030321;ITAU3;15950;16300;350
20030822;ITAU3;19200;18700;-500
20030821;ITAU3;18900;19200;300
20030818;ITAU3;18869;19480;611
20030827;ITAU3;19200;19002;-198
20030826;ITAU3;18869;19379;510
20030825;ITAU3;18500;18500;0
20030829;ITAU3;19500;20300;800
20030828;ITAU3;19500;19500;0
20030908;ITAU3;21700;21700;0
20030905;ITAU3;21600;21700;100
20030904;ITAU3;21500;21500;0
20030903;ITAU3;21000;21610;610
20030902;ITAU3;21500;21499;-1
20030901;ITAU3;20500;21500;1000
20030917;ITAU3;21470;21400;-70
20030915;ITAU3;21050;21050;0
20030912;ITAU3;21008;21013;5
20030911;ITAU3;22000;22000;0
20030910;ITAU3;21500;22650;1150
20030929;ITAU3;20000;20000;0
20030925;ITAU3;20000;20001;1
20030924;ITAU3;20110;20000;-110
20030923;ITAU3;20100;20100;0
20030922;ITAU3;22886;22886;0
20030919;ITAU3;21999;22438;439
20030918;ITAU3;21825;22260;435
20030930;ITAU3;20800;20000;-800
20031008;ITAU3;20300;21000;700
20031006;ITAU3;20339;20300;-39
20031002;ITAU3;22300;20200;-2100
20031001;ITAU3;21000;21400;400
20031014;ITAU3;20600;20500;-100
20031013;ITAU3;20601;20601;0
20031010;ITAU3;21500;21198;-302
20031009;ITAU3;21000;21498;498
20031022;ITAU3;21000;21000;0
20031021;ITAU3;20800;21000;200
20031020;ITAU3;20800;20800;0
20031017;ITAU3;21000;21000;0
20031016;ITAU3;20401;20500;99
20031015;ITAU3;21000;21000;0
20031031;ITAU3;21105;21101;-4
20031030;ITAU3;21100;21100;0
20031029;ITAU3;21250;22000;750
20031028;ITAU3;21500;21500;0
20031024;ITAU3;21000;21000;0
20031023;ITAU3;20500;20500;0
20031107;ITAU3;22238;22000;-238
20031106;ITAU3;21802;21802;0
20031104;ITAU3;21561;22500;939
20031103;ITAU3;21501;22000;499
20031117;ITAU3;21500;21500;0
20031114;ITAU3;21500;21500;0
20031113;ITAU3;21900;21500;-400
20031112;ITAU3;21530;21900;370
20031111;ITAU3;22000;21700;-300
20031125;ITAU3;22000;22100;100
20031124;ITAU3;21790;21750;-40
20031121;ITAU3;21500;21300;-200
20031120;ITAU3;21700;21299;-401
20031119;ITAU3;20751;21299;548
20031118;ITAU3;21300;21300;0
20031128;ITAU3;22250;22250;0
20031127;ITAU3;22150;22250;100
20031126;ITAU3;22100;22150;50
20031208;ITAU3;23000;23000;0
20031205;ITAU3;22800;23000;200
20031204;ITAU3;22610;22610;0
20031203;ITAU3;22500;22700;200
20031202;ITAU3;22050;22010;-40
20031201;ITAU3;22250;22000;-250
20031212;ITAU3;24200;23766;-434
20031211;ITAU3;23000;24100;1100
20031210;ITAU3;23000;23000;0
20031209;ITAU3;23000;23950;950
20031226;ITAU3;25300;25300;0
20031223;ITAU3;25100;25100;0
20031222;ITAU3;23901;23901;0
20031218;ITAU3;23765;23765;0
20031217;ITAU3;23765;23765;0
20031216;ITAU3;23765;23765;0
20031215;ITAU3;23766;23766;0
20031230;ITAU3;25400;25250;-150
20031229;ITAU3;25300;25400;100
20040105;ITAU3;25200;26000;800
20040106;ITAU3;26000;25500;-500
20040107;ITAU3;25500;25550;50
20040108;ITAU3;25400;25407;7
20040109;ITAU3;25425;25460;35
20040112;ITAU3;25500;25500;0
20040113;ITAU3;25500;25450;-50
20040114;ITAU3;25500;25000;-500
20040115;ITAU3;25500;25500;0
20040116;ITAU3;23151;25500;2349
20040120;ITAU3;25500;25000;-500
20040121;ITAU3;24999;25000;1
20040122;ITAU3;25000;24501;-499
20040123;ITAU3;24011;24800;789
20040126;ITAU3;24800;26000;1200
20040127;ITAU3;26400;26400;0
20040128;ITAU3;26400;26400;0
20040129;ITAU3;26000;25800;-200
20040202;ITAU3;26000;26000;0
20040203;ITAU3;25500;25001;-499
20040206;ITAU3;25500;25500;0
20040209;ITAU3;25000;24900;-100
20040210;ITAU3;25000;25600;600
20040211;ITAU3;25500;26500;1000
20040216;ITAU3;25500;25500;0
20040217;ITAU3;25500;25500;0
20040218;ITAU3;25601;26000;399
20040219;ITAU3;26000;26000;0
20040220;ITAU3;26000;26000;0
20040225;ITAU3;26000;26000;0
20040226;ITAU3;25700;26000;300
20040227;ITAU3;26000;26000;0
20040301;ITAU3;26100;26000;-100
20040302;ITAU3;26000;26200;200
20040303;ITAU3;26200;26500;300
20040304;ITAU3;26500;26500;0
20040305;ITAU3;26500;26500;0
20040308;ITAU3;26500;26700;200
20040309;ITAU3;26700;26500;-200
20040310;ITAU3;26500;26500;0
20040311;ITAU3;26000;26000;0
20040312;ITAU3;26500;26000;-500
20040315;ITAU3;26000;25900;-100
20040316;ITAU3;25900;26000;100
20040317;ITAU3;26000;26000;0
20040318;ITAU3;26000;26000;0
20040319;ITAU3;26200;26000;-200
20040322;ITAU3;25900;25400;-500
20040323;ITAU3;25450;25450;0
20040324;ITAU3;25200;25000;-200
20040325;ITAU3;24500;24500;0
20040329;ITAU3;24501;24501;0
20040330;ITAU3;25500;25500;0
20040331;ITAU3;25000;25000;0
20040401;ITAU3;25500;25500;0
20040402;ITAU3;25700;25700;0
20040406;ITAU3;26000;26000;0
20040407;ITAU3;25500;25700;200
20040408;ITAU3;25500;25500;0
20040413;ITAU3;25600;25600;0
20040414;ITAU3;26000;25600;-400
20040415;ITAU3;25600;25600;0
20040419;ITAU3;25100;25100;0
20040422;ITAU3;25100;24700;-400
20040423;ITAU3;24500;24400;-100
20040427;ITAU3;24400;24400;0
20040503;ITAU3;24000;24000;0
20040505;ITAU3;24000;24000;0
20040507;ITAU3;22999;22999;0
20040510;ITAU3;22000;22000;0
20040512;ITAU3;22000;22000;0
20040517;ITAU3;22002;22000;-2
20040518;ITAU3;22500;22500;0
20040519;ITAU3;23000;23003;3
20040520;ITAU3;22700;23000;300
20040521;ITAU3;23000;23000;0
20040524;ITAU3;23000;23000;0
20040525;ITAU3;23500;23500;0
20040526;ITAU3;23500;23500;0
20040528;ITAU3;23500;23500;0
20040531;ITAU3;23600;23600;0
20040601;ITAU3;23600;23600;0
20040602;ITAU3;23600;24000;400
20040603;ITAU3;24100;24100;0
20040604;ITAU3;24300;24300;0
20040607;ITAU3;24500;24500;0
20040608;ITAU3;24500;24499;-1
20040609;ITAU3;24200;24200;0
20040615;ITAU3;23800;24000;200
20040621;ITAU3;24200;24200;0
20040623;ITAU3;24200;24200;0
20040624;ITAU3;24201;24200;-1
20040625;ITAU3;24200;25000;800
20040629;ITAU3;25000;25500;500
20040630;ITAU3;25500;25500;0
20040701;ITAU3;25600;25600;0
20040705;ITAU3;26000;26000;0
20040706;ITAU3;25990;25990;0
20040708;ITAU3;25990;25989;-1
20040713;ITAU3;25999;26000;1
20040714;ITAU3;26000;26000;0
20040715;ITAU3;25990;26000;10
20040716;ITAU3;26000;26000;0
20040719;ITAU3;26000;26000;0
20040720;ITAU3;26000;26000;0
20040721;ITAU3;26000;26000;0
20040722;ITAU3;25500;25500;0
20040723;ITAU3;25400;25700;300
20040726;ITAU3;25000;25000;0
20040728;ITAU3;25400;25400;0
20040729;ITAU3;25500;25500;0
20040730;ITAU3;25000;25000;0
20040805;ITAU3;25300;25000;-300
20040804;ITAU3;24750;25250;500
20040803;ITAU3;24800;24750;-50
20040802;ITAU3;25000;24800;-200
20040812;ITAU3;25400;25400;0
20040811;ITAU3;25300;25300;0
20040810;ITAU3;25200;25300;100
20040809;ITAU3;25000;25000;0
20040806;ITAU3;24800;25000;200
20040817;ITAU3;25400;25450;50
20040816;ITAU3;25400;25400;0
20040823;ITAU3;27500;27300;-200
20040820;ITAU3;27000;27500;500
20040819;ITAU3;26300;27000;700
20040818;ITAU3;25400;26300;900
20040827;ITAU3;26900;26500;-400
20040826;ITAU3;27200;27200;0
20040825;ITAU3;27500;27400;-100
20040824;ITAU3;27000;27000;0
20040831;ITAU3;26000;25500;-500
20040830;ITAU3;26000;26000;0
20040908;ITAU3;26000;26200;200
